order_id,store_id,order_date,product_id,prod_quantity,store_zone,ship_cost,delivery_date
10045397,35,28-07-2011,P100396,2425,M1,20,02-08-2011
10045398,19,08-09-2012,P100397,3178,M1,20,10-09-2012
10045399,21,18-12-2011,P100398,1109,M2,50,19-12-2011
10045400,41,12-09-2012,P100399,4293,M3,80,18-09-2012
10045401,7,07-02-2012,P100400,3296,M3,80,11-02-2012
10045402,40,13-11-2011,P100401,1661,M4,100,14-11-2011
10045403,34,08-12-2011,P100402,1959,M1,20,14-12-2011
10045404,22,26-07-2011,P100403,1226,M2,50,29-07-2011
10045405,30,16-03-2011,P100404,4683,M1,20,20-03-2011
10045406,21,23-09-2011,P100405,1479,M2,50,25-09-2011
10045407,18,17-07-2012,P100406,3388,M1,20,23-07-2012
10045408,7,29-05-2012,P100407,1099,M3,80,03-06-2012
10045409,3,06-03-2011,P100408,4500,M2,50,07-03-2011
10045410,25,26-03-2012,P100409,1625,M1,20,29-03-2012
10045411,19,07-09-2011,P100410,3902,M1,20,13-09-2011
10045412,20,08-04-2010,P100411,628,M1,20,14-04-2010
10045413,10,01-06-2011,P100412,2219,M2,50,05-06-2011
10045414,26,10-07-2010,P100413,2074,M1,20,14-07-2010
10045415,15,22-04-2010,P100414,2055,M1,20,24-04-2010
10045416,24,08-08-2010,P100415,445,M3,80,15-08-2010
10045417,8,08-09-2012,P100416,4424,M1,20,12-09-2012
10045418,14,22-09-2012,P100417,1201,M4,100,27-09-2012
10045419,11,11-04-2010,P100418,4069,M2,50,14-04-2010
10045420,29,28-03-2010,P100419,673,M1,20,31-03-2010
10045421,25,14-02-2012,P100420,597,M1,20,16-02-2012
10045422,13,15-07-2010,P100421,4226,M1,20,21-07-2010
10045423,17,08-08-2010,P100422,1939,M1,20,10-08-2010
10045424,8,14-07-2010,P100423,418,M1,20,18-07-2010
10045425,15,28-05-2011,P100424,3242,M1,20,03-06-2011
10045426,43,05-07-2012,P100425,3575,M1,20,09-07-2012
10045427,9,05-06-2010,P100426,2918,M1,20,11-06-2010
10045428,35,29-04-2010,P100427,1515,M1,20,03-05-2010
10045429,20,20-01-2012,P100428,1881,M1,20,27-01-2012
10045430,28,12-06-2010,P100429,2555,M1,20,14-06-2010
10045431,12,01-12-2011,P100430,94,M1,20,06-12-2011
10045432,21,08-05-2010,P100431,4278,M2,50,15-05-2010
10045433,44,01-12-2011,P100432,4981,M2,50,02-12-2011
10045434,33,15-03-2012,P100433,804,M3,80,18-03-2012
10045435,9,06-10-2010,P100434,1721,M1,20,13-10-2010
10045436,31,25-10-2012,P100435,4250,M1,20,26-10-2012
10045437,2,04-07-2012,P100436,3824,M3,80,10-07-2012
10045438,13,18-06-2010,P100437,3338,M1,20,25-06-2010
10045439,31,29-05-2010,P100438,1183,M1,20,31-05-2010
10045440,23,16-11-2011,P100439,4594,M1,20,19-11-2011
10045441,19,21-11-2011,P100440,1773,M1,20,23-11-2011
10045442,27,31-03-2011,P100441,3040,M1,20,03-04-2011
10045443,27,27-06-2011,P100442,4084,M1,20,02-07-2011
10045444,32,06-07-2012,P100443,640,M3,80,10-07-2012
10045445,36,16-10-2011,P100444,4291,M1,20,21-10-2011
10045446,19,13-06-2011,P100445,3171,M1,20,19-06-2011
10045447,31,04-10-2011,P100446,1772,M1,20,06-10-2011
10045448,33,31-10-2010,P100447,4403,M3,80,07-11-2010
10045449,38,18-09-2011,P100448,4030,M2,50,25-09-2011
10045450,3,10-03-2010,P100449,509,M2,50,14-03-2010
10045451,7,21-02-2012,P100450,3322,M3,80,27-02-2012
10045452,41,27-08-2011,P100451,4060,M3,80,31-08-2011
10045453,34,22-11-2011,P100452,4876,M1,20,27-11-2011
10045454,18,17-01-2011,P100453,4698,M1,20,21-01-2011
10045455,41,07-03-2010,P100454,4561,M3,80,10-03-2010
10045456,4,10-01-2011,P100455,4704,M1,20,14-01-2011
10045457,3,07-12-2011,P100456,2849,M2,50,11-12-2011
10045458,19,16-04-2011,P100457,4084,M1,20,19-04-2011
10045459,27,30-09-2012,P100458,1972,M1,20,05-10-2012
10045460,20,08-04-2012,P100459,801,M1,20,12-04-2012
10045461,3,19-07-2011,P100460,3546,M2,50,26-07-2011
10045462,31,24-04-2012,P100461,1115,M1,20,27-04-2012
10045463,44,18-09-2012,P100462,2101,M2,50,21-09-2012
10045464,29,14-03-2011,P100463,1980,M1,20,15-03-2011
10045465,45,11-05-2010,P100464,757,M1,20,12-05-2010
10045466,13,06-01-2012,P100465,193,M1,20,12-01-2012
10045467,16,08-03-2010,P100466,3294,M1,20,13-03-2010
10045468,2,27-09-2010,P100467,4263,M3,80,04-10-2010
10045469,24,25-01-2011,P100468,4080,M3,80,27-01-2011
10045470,35,15-12-2011,P100469,2586,M1,20,21-12-2011
10045471,44,26-07-2011,P100470,1085,M2,50,27-07-2011
10045472,32,10-10-2010,P100471,3075,M3,80,13-10-2010
10045473,14,24-08-2012,P100472,4878,M4,100,28-08-2012
10045474,30,25-08-2012,P100473,2668,M1,20,30-08-2012
10045475,29,24-05-2012,P100474,790,M1,20,26-05-2012
10045476,19,19-03-2011,P100475,4020,M1,20,25-03-2011
10045477,32,16-07-2011,P100476,1660,M3,80,21-07-2011
10045478,45,15-09-2012,P100477,778,M1,20,22-09-2012
10045479,24,12-02-2011,P100478,517,M3,80,13-02-2011
10045480,35,30-04-2012,P100479,3273,M1,20,04-05-2012
10045481,32,11-02-2011,P100480,3539,M3,80,12-02-2011
10045482,45,13-05-2011,P100481,4324,M1,20,16-05-2011
10045483,31,17-10-2012,P100482,2909,M1,20,21-10-2012
10045484,19,13-12-2011,P100483,4718,M1,20,14-12-2011
10045485,10,27-08-2012,P100484,1467,M2,50,02-09-2012
10045486,35,16-10-2010,P100485,3807,M1,20,19-10-2010
10045487,1,06-10-2010,P100486,4159,M4,100,11-10-2010
10045488,32,03-11-2010,P100487,2797,M3,80,07-11-2010
10045489,9,15-06-2012,P100488,3421,M1,20,16-06-2012
10045490,36,21-02-2011,P100489,4655,M1,20,28-02-2011
10045491,5,02-02-2011,P100490,2190,M2,50,04-02-2011
10045492,27,28-08-2012,P100491,4245,M1,20,04-09-2012
10045493,30,25-10-2010,P100492,4353,M1,20,28-10-2010
10045494,22,04-04-2011,P100493,685,M2,50,08-04-2011
10045495,37,31-10-2010,P100494,675,M3,80,03-11-2010
10045496,8,08-12-2011,P100495,2701,M1,20,10-12-2011
10045497,25,26-11-2011,P100496,4428,M1,20,28-11-2011
10045498,8,26-08-2012,P100497,3290,M1,20,27-08-2012
10045499,28,24-06-2011,P100498,2729,M1,20,26-06-2011
10045500,37,22-02-2010,P100499,4572,M3,80,26-02-2010
10045501,29,05-09-2010,P100500,3150,M1,20,06-09-2010
10045502,15,19-11-2010,P100501,3220,M1,20,24-11-2010
10045503,35,06-03-2011,P100502,3420,M1,20,09-03-2011
10045504,20,16-02-2011,P100503,510,M1,20,22-02-2011
10045505,23,29-04-2010,P100504,4094,M1,20,01-05-2010
10045506,36,28-02-2010,P100505,3625,M1,20,06-03-2010
10045507,3,21-11-2011,P100506,908,M2,50,27-11-2011
10045508,11,15-03-2012,P100507,3701,M2,50,19-03-2012
10045509,3,07-04-2011,P100508,3556,M2,50,13-04-2011
10045510,20,04-10-2012,P100509,3207,M1,20,05-10-2012
10045511,13,18-10-2010,P100510,1523,M1,20,24-10-2010
10045512,21,11-01-2012,P100511,1744,M2,50,12-01-2012
10045513,19,16-05-2011,P100512,2768,M1,20,23-05-2011
10045514,44,11-12-2011,P100513,517,M2,50,15-12-2011
10045515,23,30-08-2012,P100514,4782,M1,20,05-09-2012
10045516,10,02-04-2012,P100515,2828,M2,50,03-04-2012
10045517,11,03-01-2012,P100516,1922,M2,50,10-01-2012
10045518,6,20-10-2012,P100517,346,M3,80,21-10-2012
10045519,39,15-03-2012,P100518,4201,M1,20,19-03-2012
10045520,35,12-01-2011,P100519,818,M1,20,15-01-2011
10045521,27,30-03-2012,P100520,2773,M1,20,02-04-2012
10045522,9,11-05-2010,P100521,2264,M1,20,13-05-2010
10045523,40,17-10-2012,P100522,576,M4,100,22-10-2012
10045524,28,28-06-2012,P100523,3802,M1,20,30-06-2012
10045525,39,20-05-2011,P100524,3951,M1,20,21-05-2011
10045526,21,13-06-2010,P100525,500,M2,50,14-06-2010
10045527,34,07-11-2011,P100526,2683,M1,20,13-11-2011
10045528,6,20-08-2012,P100527,1760,M3,80,21-08-2012
10045529,6,19-04-2010,P100528,1990,M3,80,23-04-2010
10045530,24,10-08-2011,P100529,2112,M3,80,11-08-2011
10045531,19,13-11-2011,P100530,1270,M1,20,20-11-2011
10045532,3,03-12-2010,P100531,4105,M2,50,09-12-2010
10045533,8,25-05-2012,P100532,1992,M1,20,30-05-2012
10045534,4,12-02-2011,P100533,105,M1,20,18-02-2011
10045535,13,09-01-2012,P100534,4414,M1,20,12-01-2012
10045536,12,12-07-2010,P100535,4663,M1,20,19-07-2010
10045537,6,27-04-2010,P100536,4008,M3,80,03-05-2010
10045538,3,16-03-2012,P100537,976,M2,50,21-03-2012
10045539,29,26-09-2010,P100538,445,M1,20,03-10-2010
10045540,6,13-05-2012,P100539,2974,M3,80,14-05-2012
10045541,30,13-09-2011,P100540,2824,M1,20,20-09-2011
10045542,31,22-04-2010,P100541,3070,M1,20,25-04-2010
10045543,7,19-03-2012,P100542,4995,M3,80,22-03-2012
10045544,27,02-11-2010,P100543,447,M1,20,07-11-2010
10045545,40,04-06-2010,P100544,542,M4,100,11-06-2010
10045546,37,31-07-2010,P100545,3449,M3,80,06-08-2010
10045547,1,27-12-2010,P100546,1892,M4,100,02-01-2011
10045548,20,23-01-2011,P100547,4574,M1,20,25-01-2011
10045549,30,01-07-2012,P100548,412,M1,20,03-07-2012
10045550,43,23-05-2012,P100549,4066,M1,20,27-05-2012
10045551,20,11-12-2010,P100550,4647,M1,20,18-12-2010
10045552,17,26-07-2012,P100551,3862,M1,20,02-08-2012
10045553,14,19-10-2011,P100552,4042,M4,100,25-10-2011
10045554,36,17-01-2012,P100553,3980,M1,20,23-01-2012
10045555,24,26-05-2012,P100554,3520,M3,80,02-06-2012
10045556,43,05-07-2010,P100555,3505,M1,20,10-07-2010
10045557,8,30-03-2010,P100556,4180,M1,20,01-04-2010
10045558,19,18-07-2010,P100557,959,M1,20,23-07-2010
10045559,8,08-06-2011,P100558,1000,M1,20,14-06-2011
10045560,22,30-01-2011,P100559,4097,M2,50,31-01-2011
10045561,40,10-04-2010,P100560,349,M4,100,17-04-2010
10045562,8,02-11-2011,P100561,3624,M1,20,09-11-2011
10045563,6,07-02-2012,P100562,712,M3,80,11-02-2012
10045564,2,26-04-2011,P100563,1001,M3,80,29-04-2011
10045565,35,19-08-2012,P100564,383,M1,20,25-08-2012
10045566,41,15-09-2010,P100565,475,M3,80,22-09-2010
10045567,35,20-12-2010,P100566,1064,M1,20,22-12-2010
10045568,7,24-07-2012,P100567,4906,M3,80,29-07-2012
10045569,25,03-08-2010,P100568,1040,M1,20,08-08-2010
10045570,10,11-04-2012,P100569,416,M2,50,17-04-2012
10045571,24,15-12-2011,P100570,216,M3,80,16-12-2011
10045572,17,08-01-2012,P100571,2039,M1,20,10-01-2012
10045573,43,04-10-2011,P100572,498,M1,20,10-10-2011
10045574,22,24-06-2012,P100573,3459,M2,50,30-06-2012
10045575,7,27-08-2012,P100574,4462,M3,80,03-09-2012
10045576,7,09-12-2010,P100575,619,M3,80,11-12-2010
10045577,12,14-08-2011,P100576,2376,M1,20,19-08-2011
10045578,13,02-08-2012,P100577,2680,M1,20,08-08-2012
10045579,30,12-07-2011,P100578,1200,M1,20,15-07-2011
10045580,27,01-02-2012,P100579,1636,M1,20,08-02-2012
10045581,13,27-01-2012,P100580,1895,M1,20,28-01-2012
10045582,27,08-09-2011,P100581,3878,M1,20,15-09-2011
10045583,41,17-12-2011,P100582,2471,M3,80,18-12-2011
10045584,31,01-06-2011,P100583,4314,M1,20,02-06-2011
10045585,15,29-06-2011,P100584,4551,M1,20,03-07-2011
10045586,37,21-07-2012,P100585,2045,M3,80,27-07-2012
10045587,18,20-06-2011,P100586,2821,M1,20,27-06-2011
10045588,44,02-05-2012,P100587,1677,M2,50,05-05-2012
10045589,21,29-03-2012,P100588,2274,M2,50,01-04-2012
10045590,19,05-10-2010,P100589,1262,M1,20,12-10-2010
10045591,16,23-10-2010,P100590,3322,M1,20,25-10-2010
10045592,2,04-03-2012,P100591,2748,M3,80,11-03-2012
10045593,38,20-04-2010,P100592,2326,M2,50,25-04-2010
10045594,37,22-05-2011,P100593,1332,M3,80,25-05-2011
10045595,29,27-04-2010,P100594,984,M1,20,03-05-2010
10045596,13,23-10-2011,P100595,2207,M1,20,30-10-2011
10045597,12,22-04-2012,P100596,4097,M1,20,25-04-2012
10045598,13,28-01-2011,P100597,2437,M1,20,02-02-2011
10045599,11,17-10-2010,P100598,873,M2,50,18-10-2010
10045600,39,26-12-2010,P100599,2712,M1,20,27-12-2010
10045601,21,27-12-2010,P100600,2405,M2,50,30-12-2010
10045602,13,05-02-2010,P100601,245,M1,20,06-02-2010
10045603,39,27-03-2012,P100602,4150,M1,20,31-03-2012
10045604,33,21-07-2012,P100603,4899,M3,80,23-07-2012
10045605,16,12-10-2011,P100604,3828,M1,20,19-10-2011
10045606,45,04-12-2010,P100605,4890,M1,20,10-12-2010
10045607,15,22-06-2012,P100606,4393,M1,20,28-06-2012
10045608,43,08-04-2011,P100607,1017,M1,20,10-04-2011
10045609,12,16-12-2010,P100608,590,M1,20,23-12-2010
10045610,35,09-05-2012,P100609,4495,M1,20,13-05-2012
10045611,8,09-02-2010,P100610,2637,M1,20,16-02-2010
10045612,45,17-09-2012,P100611,777,M1,20,19-09-2012
10045613,22,21-03-2011,P100612,1078,M2,50,23-03-2011
10045614,42,23-02-2012,P100613,4652,M1,20,25-02-2012
10045615,39,25-04-2012,P100614,2294,M1,20,30-04-2012
10045616,36,22-09-2012,P100615,1104,M1,20,24-09-2012
10045617,20,03-08-2010,P100616,1499,M1,20,09-08-2010
10045618,9,02-08-2010,P100617,2966,M1,20,05-08-2010
10045619,11,23-07-2011,P100618,2961,M2,50,27-07-2011
10045620,7,02-03-2012,P100619,3010,M3,80,09-03-2012
10045621,9,05-10-2011,P100620,3448,M1,20,11-10-2011
10045622,9,11-02-2011,P100621,2399,M1,20,12-02-2011
10045623,7,06-04-2012,P100622,3806,M3,80,11-04-2012
10045624,34,14-09-2010,P100623,1371,M1,20,17-09-2010
10045625,4,02-05-2012,P100624,512,M1,20,09-05-2012
10045626,23,24-05-2012,P100625,2850,M1,20,31-05-2012
10045627,44,07-05-2011,P100626,2643,M2,50,12-05-2011
10045628,29,23-06-2011,P100627,3877,M1,20,30-06-2011
10045629,39,16-06-2011,P100628,807,M1,20,22-06-2011
10045630,39,10-08-2012,P100629,610,M1,20,17-08-2012
10045631,19,27-07-2011,P100630,3678,M1,20,29-07-2011
10045632,1,16-04-2012,P100631,2127,M4,100,17-04-2012
10045633,8,26-05-2012,P100632,2413,M1,20,28-05-2012
10045634,16,06-10-2011,P100633,1573,M1,20,10-10-2011
10045635,34,19-08-2010,P100634,665,M1,20,20-08-2010
10045636,31,29-06-2011,P100635,3218,M1,20,30-06-2011
10045637,34,01-05-2010,P100636,178,M1,20,03-05-2010
10045638,36,15-01-2011,P100637,821,M1,20,17-01-2011
10045639,42,18-07-2010,P100638,3658,M1,20,21-07-2010
10045640,15,13-12-2010,P100639,4582,M1,20,17-12-2010
10045641,35,30-08-2012,P100640,1812,M1,20,04-09-2012
10045642,42,23-02-2010,P100641,4414,M1,20,25-02-2010
10045643,19,29-10-2010,P100642,1629,M1,20,02-11-2010
10045644,38,19-01-2011,P100643,4312,M2,50,23-01-2011
10045645,29,27-07-2010,P100644,594,M1,20,30-07-2010
10045646,5,19-05-2011,P100645,2987,M2,50,24-05-2011
10045647,10,20-08-2010,P100646,3769,M2,50,24-08-2010
10045648,7,18-05-2011,P100647,2920,M3,80,22-05-2011
10045649,44,06-02-2011,P100648,3695,M2,50,13-02-2011
10045650,41,07-11-2011,P100649,1882,M3,80,09-11-2011
10045651,19,04-05-2012,P100650,2147,M1,20,05-05-2012
10045652,20,29-05-2010,P100651,1359,M1,20,03-06-2010
10045653,21,13-04-2010,P100652,1400,M2,50,16-04-2010
10045654,26,21-06-2011,P100653,1808,M1,20,23-06-2011
10045655,24,21-08-2010,P100654,3551,M3,80,27-08-2010
10045656,16,19-04-2010,P100655,4177,M1,20,24-04-2010
10045657,2,18-06-2010,P100656,4658,M3,80,19-06-2010
10045658,31,26-11-2010,P100657,1348,M1,20,27-11-2010
10045659,27,28-06-2011,P100658,3075,M1,20,29-06-2011
10045660,25,02-04-2011,P100659,3110,M1,20,06-04-2011
10045661,8,04-07-2012,P100660,1437,M1,20,06-07-2012
10045662,39,06-01-2011,P100661,2349,M1,20,07-01-2011
10045663,13,28-10-2010,P100662,885,M1,20,01-11-2010
10045664,25,10-06-2012,P100663,4703,M1,20,15-06-2012
10045665,22,30-12-2011,P100664,1798,M2,50,05-01-2012
10045666,22,30-07-2012,P100665,2684,M2,50,06-08-2012
10045667,28,24-07-2010,P100666,3389,M1,20,26-07-2010
10045668,26,11-03-2012,P100667,3346,M1,20,13-03-2012
10045669,30,06-06-2010,P100668,1673,M1,20,09-06-2010
10045670,3,10-10-2012,P100669,4782,M2,50,17-10-2012
10045671,33,08-11-2010,P100670,4271,M3,80,11-11-2010
10045672,31,20-06-2012,P100671,2487,M1,20,21-06-2012
10045673,14,15-04-2012,P100672,3650,M4,100,18-04-2012
10045674,9,22-02-2011,P100673,224,M1,20,28-02-2011
10045675,34,12-10-2010,P100674,2880,M1,20,14-10-2010
10045676,15,20-04-2011,P100675,1336,M1,20,25-04-2011
10045677,42,29-09-2011,P100676,946,M1,20,02-10-2011
10045678,20,28-07-2011,P100677,4798,M1,20,31-07-2011
10045679,23,13-10-2012,P100678,1704,M1,20,17-10-2012
10045680,18,14-04-2012,P100679,2167,M1,20,15-04-2012
10045681,32,15-05-2011,P100680,4061,M3,80,22-05-2011
10045682,36,25-02-2011,P100681,4516,M1,20,28-02-2011
10045683,11,19-07-2012,P100682,1892,M2,50,23-07-2012
10045684,40,13-03-2011,P100683,1935,M4,100,19-03-2011
10045685,4,24-09-2011,P100684,1352,M1,20,29-09-2011
10045686,2,21-08-2011,P100685,3595,M3,80,23-08-2011
10045687,25,22-08-2010,P100686,781,M1,20,23-08-2010
10045688,15,03-05-2012,P100687,766,M1,20,08-05-2012
10045689,35,03-09-2012,P100688,1897,M1,20,04-09-2012
10045690,11,17-02-2012,P100689,466,M2,50,20-02-2012
10045691,17,07-01-2011,P100690,4816,M1,20,12-01-2011
10045692,3,17-09-2011,P100691,3160,M2,50,22-09-2011
10045693,36,26-09-2010,P100692,2095,M1,20,27-09-2010
10045694,19,14-03-2012,P100693,1520,M1,20,16-03-2012
10045695,29,17-03-2012,P100694,4162,M1,20,21-03-2012
10045696,15,25-02-2011,P100695,3803,M1,20,03-03-2011
10045697,44,09-03-2011,P100696,1870,M2,50,12-03-2011
10045698,44,21-05-2012,P100697,3840,M2,50,26-05-2012
10045699,31,29-02-2012,P100698,516,M1,20,03-03-2012
10045700,44,30-05-2011,P100699,3861,M2,50,05-06-2011
10045701,7,15-07-2011,P100700,2224,M3,80,17-07-2011
10045702,13,21-09-2011,P100701,4514,M1,20,22-09-2011
10045703,35,12-02-2011,P100702,2363,M1,20,16-02-2011
10045704,4,03-07-2011,P100703,656,M1,20,05-07-2011
10045705,18,18-08-2012,P100704,3640,M1,20,20-08-2012
10045706,2,16-09-2010,P100705,3034,M3,80,18-09-2010
10045707,30,18-02-2012,P100706,2320,M1,20,21-02-2012
10045708,39,19-02-2011,P100707,780,M1,20,22-02-2011
10045709,29,23-06-2010,P100708,4371,M1,20,27-06-2010
10045710,36,19-09-2010,P100709,4481,M1,20,25-09-2010
10045711,41,09-03-2011,P100710,3556,M3,80,11-03-2011
10045712,4,09-06-2010,P100711,1134,M1,20,16-06-2010
10045713,9,09-01-2011,P100712,2997,M1,20,13-01-2011
10045714,29,16-03-2012,P100713,3844,M1,20,17-03-2012
10045715,11,24-06-2010,P100714,2903,M2,50,26-06-2010
10045716,31,15-02-2012,P100715,3338,M1,20,22-02-2012
10045717,32,02-07-2011,P100716,1655,M3,80,05-07-2011
10045718,17,10-08-2010,P100717,3651,M1,20,11-08-2010
10045719,22,29-07-2010,P100718,1849,M2,50,03-08-2010
10045720,38,21-04-2010,P100719,2186,M2,50,26-04-2010
10045721,20,30-10-2011,P100720,3490,M1,20,04-11-2011
10045722,3,10-07-2011,P100721,1921,M2,50,13-07-2011
10045723,3,30-11-2011,P100722,2711,M2,50,03-12-2011
10045724,40,10-09-2010,P100723,259,M4,100,13-09-2010
10045725,10,18-06-2011,P100724,2101,M2,50,23-06-2011
10045726,41,17-11-2010,P100725,874,M3,80,19-11-2010
10045727,4,17-11-2011,P100726,4607,M1,20,19-11-2011
10045728,17,22-08-2012,P100727,380,M1,20,23-08-2012
10045729,6,31-12-2011,P100728,83,M3,80,02-01-2012
10045730,35,22-03-2010,P100729,817,M1,20,26-03-2010
10045731,35,31-03-2010,P100730,1178,M1,20,05-04-2010
10045732,39,06-03-2010,P100731,3180,M1,20,11-03-2010
10045733,32,23-12-2010,P100732,3392,M3,80,27-12-2010
10045734,27,02-11-2011,P100733,4985,M1,20,04-11-2011
10045735,6,30-05-2012,P100734,579,M3,80,05-06-2012
10045736,12,19-03-2010,P100735,311,M1,20,24-03-2010
10045737,7,01-01-2011,P100736,2899,M3,80,02-01-2011
10045738,20,20-08-2010,P100737,4481,M1,20,26-08-2010
10045739,18,11-09-2011,P100738,1209,M1,20,12-09-2011
10045740,21,24-09-2010,P100739,1882,M2,50,26-09-2010
10045741,17,12-08-2012,P100740,1016,M1,20,19-08-2012
10045742,17,25-11-2010,P100741,1375,M1,20,26-11-2010
10045743,10,22-05-2011,P100742,2963,M2,50,27-05-2011
10045744,40,26-01-2012,P100743,3017,M4,100,31-01-2012
10045745,19,26-11-2011,P100744,1814,M1,20,01-12-2011
10045746,42,16-02-2012,P100745,1524,M1,20,22-02-2012
10045747,45,08-07-2010,P100746,3012,M1,20,13-07-2010
10045748,9,30-06-2011,P100747,4702,M1,20,04-07-2011
10045749,26,04-06-2011,P100748,4914,M1,20,06-06-2011
10045750,29,29-09-2012,P100749,4739,M1,20,01-10-2012
10045751,15,19-07-2010,P100750,4722,M1,20,25-07-2010
10045752,8,12-07-2012,P100751,4637,M1,20,15-07-2012
10045753,39,21-01-2011,P100752,3994,M1,20,27-01-2011
10045754,13,22-10-2010,P100753,1553,M1,20,29-10-2010
10045755,24,25-09-2012,P100754,3143,M3,80,26-09-2012
10045756,19,25-04-2011,P100755,1069,M1,20,26-04-2011
10045757,7,13-06-2010,P100756,4998,M3,80,15-06-2010
10045758,9,22-05-2012,P100757,178,M1,20,25-05-2012
10045759,8,15-11-2011,P100758,4334,M1,20,17-11-2011
10045760,16,13-04-2012,P100759,287,M1,20,17-04-2012
10045761,11,11-08-2011,P100760,955,M2,50,13-08-2011
10045762,18,03-11-2010,P100761,343,M1,20,09-11-2010
10045763,20,19-05-2011,P100762,4829,M1,20,25-05-2011
10045764,28,29-05-2012,P100763,2262,M1,20,31-05-2012
10045765,23,02-03-2012,P100764,762,M1,20,04-03-2012
10045766,38,13-09-2010,P100765,50,M2,50,20-09-2010
10045767,10,26-12-2011,P100766,3906,M2,50,29-12-2011
10045768,20,28-06-2011,P100767,2569,M1,20,29-06-2011
10045769,38,21-08-2012,P100768,132,M2,50,28-08-2012
10045770,34,12-05-2010,P100769,2626,M1,20,17-05-2010
10045771,35,17-03-2010,P100770,464,M1,20,18-03-2010
10045772,3,20-07-2010,P100771,3048,M2,50,25-07-2010
10045773,28,08-05-2012,P100772,1350,M1,20,11-05-2012
10045774,33,28-04-2011,P100773,2123,M3,80,03-05-2011
10045775,15,28-05-2011,P100774,4945,M1,20,29-05-2011
10045776,37,11-01-2012,P100775,4845,M3,80,13-01-2012
10045777,12,08-09-2011,P100776,3595,M1,20,15-09-2011
10045778,24,02-04-2011,P100777,1637,M3,80,08-04-2011
10045779,9,21-01-2012,P100778,4602,M1,20,24-01-2012
10045780,2,02-03-2010,P100779,3204,M3,80,04-03-2010
10045781,39,16-10-2011,P100780,1657,M1,20,23-10-2011
10045782,25,30-09-2012,P100781,970,M1,20,06-10-2012
10045783,38,03-11-2011,P100782,4325,M2,50,10-11-2011
10045784,20,28-04-2011,P100783,999,M1,20,30-04-2011
10045785,31,11-01-2011,P100784,3256,M1,20,13-01-2011
10045786,8,30-03-2010,P100785,2477,M1,20,31-03-2010
10045787,43,10-06-2010,P100786,619,M1,20,11-06-2010
10045788,44,21-06-2011,P100787,1820,M2,50,22-06-2011
10045789,35,20-11-2011,P100788,4904,M1,20,22-11-2011
10045790,42,13-10-2010,P100789,2545,M1,20,14-10-2010
10045791,20,20-02-2010,P100790,2702,M1,20,21-02-2010
10045792,6,20-02-2011,P100791,2394,M3,80,24-02-2011
10045793,28,02-11-2010,P100792,761,M1,20,03-11-2010
10045794,15,09-07-2010,P100793,4876,M1,20,12-07-2010
10045795,26,12-11-2010,P100794,3350,M1,20,17-11-2010
10045796,33,22-07-2011,P100795,995,M3,80,27-07-2011
10045797,10,20-09-2012,P100796,1873,M2,50,27-09-2012
10045798,24,03-05-2012,P100797,1288,M3,80,07-05-2012
10045799,40,10-09-2011,P100798,1349,M4,100,12-09-2011
10045800,45,11-06-2012,P100799,4094,M1,20,16-06-2012
10045801,5,03-10-2010,P100800,2223,M2,50,06-10-2010
10045802,24,27-02-2012,P100801,4696,M3,80,05-03-2012
10045803,21,21-02-2010,P100802,4210,M2,50,25-02-2010
10045804,44,19-06-2011,P100803,701,M2,50,21-06-2011
10045805,19,18-05-2012,P100804,3981,M1,20,20-05-2012
10045806,45,03-04-2011,P100805,3747,M1,20,06-04-2011
10045807,34,09-08-2011,P100806,4962,M1,20,14-08-2011
10045808,38,24-08-2010,P100807,2834,M2,50,26-08-2010
10045809,45,22-12-2011,P100808,4718,M1,20,27-12-2011
10045810,31,08-04-2010,P100809,3300,M1,20,11-04-2010
10045811,10,12-03-2012,P100810,2586,M2,50,18-03-2012
10045812,31,01-05-2012,P100811,1720,M1,20,05-05-2012
10045813,29,09-10-2012,P100812,3719,M1,20,14-10-2012
10045814,16,18-04-2012,P100813,3041,M1,20,25-04-2012
10045815,20,21-06-2010,P100814,2803,M1,20,23-06-2010
10045816,1,23-11-2011,P100815,4574,M4,100,29-11-2011
10045817,3,10-05-2011,P100816,3259,M2,50,11-05-2011
10045818,35,07-02-2011,P100817,4543,M1,20,14-02-2011
10045819,11,17-08-2010,P100818,4460,M2,50,20-08-2010
10045820,1,03-06-2010,P100819,3332,M4,100,05-06-2010
10045821,21,19-01-2012,P100820,3002,M2,50,23-01-2012
10045822,1,30-11-2011,P100821,866,M4,100,04-12-2011
10045823,8,03-06-2011,P100822,2502,M1,20,09-06-2011
10045824,28,20-04-2011,P100823,138,M1,20,22-04-2011
10045825,31,05-12-2011,P100824,4164,M1,20,12-12-2011
10045826,38,10-10-2011,P100825,4268,M2,50,15-10-2011
10045827,14,20-08-2011,P100826,1751,M4,100,26-08-2011
10045828,27,05-03-2010,P100827,2855,M1,20,10-03-2010
10045829,13,04-09-2012,P100828,494,M1,20,07-09-2012
10045830,40,05-08-2012,P100829,4575,M4,100,10-08-2012
10045831,26,07-05-2011,P100830,3354,M1,20,13-05-2011
10045832,10,23-10-2011,P100831,1768,M2,50,25-10-2011
10045833,20,03-12-2010,P100832,836,M1,20,07-12-2010
10045834,21,29-03-2012,P100833,2136,M2,50,31-03-2012
